lp_link,lp_name,lp_addr,lp_salestatus,lp_wuyetp,lp_tag,lp_price,lp_phone,lp_dp,lp_huxing,lp_area
https://cq.fang.anjuke.com/loupan/413742.html,锦怡国际,九龙坡杨家坪九龙坡西郊路24号（动物园老大门对面）,售罄,酒店式公寓,"轨交房,大型超市,美食街,综合体",None,None,None,[],14000
https://cq.fang.anjuke.com/loupan/238534.html,流云阁,沙坪坝三峡广场沙坪坝劳动路89号（重庆大学下行500米...,售罄,住宅,,None,None,None,"['1室', '2室']",31.06-77.34
https://cq.fang.anjuke.com/loupan/413767.html,申基索菲特酒店商务楼,九龙坡陈家坪九龙坡科园四路288号(重庆南方君临酒店...,售罄,办公楼,"品牌开发商,商场,复合地产,投资地产",均价12000/元/㎡,None,None,[],22100
https://cq.fang.anjuke.com/loupan/238433.html,金融街金悦城,沙坪坝杨公桥（阳光水城北侧）,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",46.73-126.99
https://cq.fang.anjuke.com/loupan/297750.html,和泓LOMO中心,九龙坡华岩新城九龙坡区华岩新城华福大道,售罄,住宅,,均价6500/元/㎡,None,None,None,None
https://cq.fang.anjuke.com/loupan/246674.html,西城的湖,沙坪坝大学城科技学院对面,售罄,住宅,"大型超市,刚需房,学校,医院",None,None,None,"['1室', '2室']",48-68
https://cq.fang.anjuke.com/loupan/239415.html,宝嘉江枫美岸,沙坪坝沙滨路沙坪坝沙滨路58号（石门大桥与高家花园...,售罄,住宅,,None,None,None,['3室'],104.89-124.1
https://cq.fang.anjuke.com/loupan/239214.html,常青藤缇香小镇,九龙坡九龙园区陶家镇文峰路1号（北接九龙园C区）,售罄,住宅,,None,None,None,[],533333
https://cq.fang.anjuke.com/loupan/238901.html,融城华府,沙坪坝大学城东路66号(虎溪电机厂旁) ,售罄,住宅,,None,None,None,"['3室', '4室', '5室']",133-330
https://cq.fang.anjuke.com/loupan/239196.html,龙湖东桥郡,沙坪坝大学城(重大东大门正对面),售罄,住宅,,None,None,None,['1室'],191-224
https://cq.fang.anjuke.com/loupan/238678.html,逸品森香,沙坪坝新桥森香路77号（靠西藏中学）,售罄,住宅,"刚需房,学校,医院,商场",None,None,None,"['1室', '2室', '3室']",44.6-115.25
https://cq.fang.anjuke.com/loupan/239265.html,金阳易诚时代,沙坪坝凤天路中段(重庆图书馆正对面),售罄,住宅,"大型超市,刚需房,学校,医院",None,None,None,"['1室', '2室', '3室']",32.46-68.52
https://cq.fang.anjuke.com/loupan/246371.html,融汇温泉城锦华里,沙坪坝梨树湾汇泉路3、7号（融汇温泉旁）,售罄,住宅,"大型超市,刚需房,学校,医院",None,None,1,"['1室', '2室', '3室']",51.13-116
https://cq.fang.anjuke.com/loupan/249395.html,融汇温泉城锦绣里,沙坪坝三峡广场梨树湾,售罄,住宅,"大型超市,学校,医院,商场",None,None,7,"['1室', '2室', '3室']",54.57-102
https://cq.fang.anjuke.com/loupan/238404.html,东原ARC中央广场,沙坪坝其他石碾盘（小龙坎正街旁）,售罄,住宅,"大型超市,刚需房,学校,医院",None,None,2,"['1室', '3室']",26.18-115
https://cq.fang.anjuke.com/loupan/239504.html,九鼎名都,沙坪坝磁器口童家桥大水井1号(红岩魂广场旁),售罄,住宅,"改善房,大型超市,刚需房,学校",None,None,None,"['1室', '2室', '3室']",28.76-101.08
https://cq.fang.anjuke.com/loupan/240330.html,中房千寻,沙坪坝其他富洲路12号(石小路与高九路交汇处),售罄,住宅,"大型超市,刚需房,学校,医院",None,None,None,['2室'],58.73-83.11
https://cq.fang.anjuke.com/loupan/410877.html,星云汇商业街,沙坪坝杨公桥沙坪坝沙坪坝杨公桥立交旁,售罄,None,"轨交房,综合体,复合地产,投资地产",None,None,1,[],220000
https://cq.fang.anjuke.com/loupan/410687.html,龙腾商街,沙坪坝大学城沙坪坝陈家桥建博路,售罄,None,"品牌开发商,公交枢纽,复合地产,车位充足",最低14000/元/㎡起,None,None,[],13000
https://cq.fang.anjuke.com/loupan/250222.html,中昂锦绣,巴南鱼洞锦城路66号,售罄,住宅,"轨交房,刚需房,学校,医院",均价6700/元/㎡,None,117,"['1室', '2室']",64.35-87
https://cq.fang.anjuke.com/loupan/246257.html,美丽沙滨国际,沙坪坝沙滨路沙滨路,售罄,住宅,"大型超市,刚需房,学校,商场",None,None,None,None,None
https://cq.fang.anjuke.com/loupan/249584.html,越昕晖,巴南巴滨路巴南融汇大道中段（融汇小学旁）,售罄,住宅,"刚需房,医院,商场,双卫",均价7800/元/㎡,None,57,"['2室', '3室', '4室']",45-101
https://cq.fang.anjuke.com/loupan/251324.html,龙湖拉特芳斯,沙坪坝大学城西永国际商务区（轻轨1号线微电园站旁...,售罄,公寓,"轨交房,刚需房,品牌开发商,飘窗",None,None,149,"['1室', '2室', '3室', '公寓']",19.6-66
https://cq.fang.anjuke.com/loupan/249053.html,同景跃城,巴南鱼洞鱼洞石子坪护士学校旁,售罄,住宅,"大型超市,学校,医院,商场",均价5200/元/㎡,None,19,"['1室', '2室']",38-79
https://cq.fang.anjuke.com/loupan/240300.html,北麓国际城,沙坪坝大学城大学城（重庆科技学院旁）,售罄,住宅,"改善房,带泳池,刚需房,学校",均价6100/元/㎡,None,26,"['2室', '3室', '4室']",91.35-209.05
https://cq.fang.anjuke.com/loupan/238910.html,曦圆柳镇,"巴南李家沱红光大道,近渝南分流道",售罄,住宅,"学校,医院,商场,公园",None,None,29,"['2室', '3室']",97.89-127.26
https://cq.fang.anjuke.com/loupan/389660.html,国富沙磁巷,沙坪坝磁器口沙滨路101号,售罄,住宅,"轨交房,刚需房,美食街,品牌开发商",None,None,81,"['1室', '2室', '3室']",44-95.65
https://cq.fang.anjuke.com/loupan/244331.html,尚美时代,巴南李家沱李家沱李九路中段(前卫村),售罄,住宅,"刚需房,学校,医院,商场",最低6400/元/㎡起,None,14,"['1室', '2室']",40.9-85
https://cq.fang.anjuke.com/loupan/246551.html,财信沙滨城市,沙坪坝沙滨路11号（肿瘤医院附近）,售罄,住宅,"大型超市,学校,医院,商场",最低9500/元/㎡起,None,30,"['2室', '3室']",60.14-104.36
https://cq.fang.anjuke.com/loupan/400604.html,万友四季缤纷,巴南龙洲湾轨道3号线大山村站,售罄,住宅,"刚需房,品牌开发商,飘窗,公园",None,None,34,"['1室', '2室', '3室', '4室']",44.15-83
https://cq.fang.anjuke.com/loupan/250045.html,康田紫悦府锦悦,沙坪坝大学城思贤路46号（重庆大学东门旁）,售罄,住宅,"学校,飘窗,双卫,小三室",None,None,29,"['2室', '3室', '4室']",58-124.22
https://cq.fang.anjuke.com/loupan/250716.html,东原桐麓,巴南龙洲湾渝南大道3号线花溪轻轨站旁,售罄,住宅,"大型超市,学校,刚需房,品牌开发商",总价25/万元/套起,None,25,"['1室', '2室', '3室', '4室', '5室']",35.19-100
https://cq.fang.anjuke.com/loupan/241152.html,郁金香国际公寓,沙坪坝三峡广场新阳广场对面沙正街19号,售罄,住宅,"大型超市,学校,品牌开发商,医院",最低11000/元/㎡起,None,26,"['1室', '2室']",22.06-42.09
https://cq.fang.anjuke.com/loupan/238841.html,恒大城,巴南李家沱巴南大道9号（李九路口往李家沱方向30...,售罄,住宅,非毛坯,None,None,None,"['2室', '3室', '4室']",75-138
https://cq.fang.anjuke.com/loupan/248597.html,鸥鹏泊雅湾,沙坪坝大学城大学城虎溪花园旁（重庆大学后门）,售罄,住宅,"刚需房,学校,医院,商场",None,None,16,"['1室', '2室', '3室']",42.39-103.98
https://cq.fang.anjuke.com/loupan/251203.html,欧能蛋糕公馆,巴南李家沱巴南大道（渝南分流道及巴南大道交叉口...,售罄,住宅,"刚需房,美食街,银行,景观小区",均价6500/元/㎡,None,29,"['1室', '2室']",33.44-67.71
https://cq.fang.anjuke.com/loupan/251596.html,晋愉盛世普天,沙坪坝凤天路凤西路,售罄,住宅,"改善房,洋房,低单价,低总价",None,None,8,"['3室', '4室', '5室']",85-171
https://cq.fang.anjuke.com/loupan/248130.html,曦圆青岗湾,巴南李家沱巴南大道16号,售罄,住宅,"大型超市,学校,医院,公园",None,None,64,"['1室', '2室']",49-72
https://cq.fang.anjuke.com/loupan/251624.html,贝蒙天地锦轩,沙坪坝大学城沙坪坝大学城东路(重庆第三军医大学旁...,售罄,住宅,"刚需房,飘窗,双卫,使用面积多",None,None,41,"['2室', '3室']",58.28-81
https://cq.fang.anjuke.com/loupan/238927.html,颜龙山水城,巴南龙洲湾龙洲湾龙洲大道6号,售罄,住宅,"改善房,带泳池,刚需房,飘窗",None,None,1,"['1室', '2室', '3室']",50.97-128.76
https://cq.fang.anjuke.com/loupan/239356.html,鼎秀风林,沙坪坝其他森林公园旁（歌乐山组团A分区A08-2）,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",42.28-72.27
https://cq.fang.anjuke.com/loupan/239919.html,康利尔风花树,巴南龙洲湾龙洲大道10号(龙洲湾生态公园旁),售罄,住宅,"学校,医院,商场,飘窗",None,None,22,"['1室', '2室', '3室']",49.24-131.7
https://cq.fang.anjuke.com/loupan/249986.html,财信拉菲公馆,沙坪坝沙滨路沙滨路11号（肿瘤医院附近）,售罄,住宅,"学校,品牌开发商,商场,飘窗",None,None,None,"['1室', '2室']",51-76
https://cq.fang.anjuke.com/loupan/246600.html,融汇半岛格林美地,巴南李家沱巴滨路融汇半岛段,售罄,住宅,"学校,品牌开发商,医院,飘窗",None,None,14,"['1室', '2室', '3室']",38-101
https://cq.fang.anjuke.com/loupan/410883.html,学苑U街商铺,沙坪坝大学城沙坪坝虎溪大学城西路,售罄,店铺,"品牌开发商,商场,车位充足,投资地产",最低15000/元/㎡起,None,None,[],65337
https://cq.fang.anjuke.com/loupan/239330.html,蓝光十里蓝山,巴南南泉渝南大道111号（十公里东方温泉酒店旁...,售罄,住宅,,None,None,None,"['2室', '3室', '4室']",119.05-139.63
https://cq.fang.anjuke.com/loupan/249061.html,首创光和城,沙坪坝大学城西永科技大道张治中旧居(交通1号线微电...,售罄,住宅,"大型超市,学校,医院,商场",均价7500/元/㎡,None,36,"['1室', '2室', '3室']",33-84
https://cq.fang.anjuke.com/loupan/297747.html,新科城市广场,巴南界石界石镇石美大道与东城大道交汇处,售罄,住宅,"大型超市,商场,小三室,公交枢纽",None,None,11,"['2室', '3室']",73-113
https://cq.fang.anjuke.com/loupan/238523.html,龙湖花千树,沙坪坝大学城西永组团U2-7/02地块（大学城重大东大...,售罄,住宅,"大型超市,学校,品牌开发商,医院",None,None,None,"['2室', '3室', '4室']",72-170
https://cq.fang.anjuke.com/loupan/383814.html,曦圆俊江南,巴南龙洲湾龙洲大道143号（巴南区府旁）,售罄,住宅,"小户型,大客厅",None,None,23,"['2室', '3室']",69-89
https://cq.fang.anjuke.com/loupan/240993.html,盛豪首港城,沙坪坝大学城东路12号（重庆科技学院前行800米）,售罄,住宅,"大型超市,酒店式公寓,学校,医院",None,None,7,"['1室', '2室']",59.81-68.07
https://cq.fang.anjuke.com/loupan/240769.html,远洋高尔夫国际社区,巴南龙洲湾巴南渝南大道(内环高速渝南大道出口正...,售罄,住宅,"学校,刚需房,医院,小三室",None,None,12,"['1室', '3室', '别墅']",52-349
https://cq.fang.anjuke.com/loupan/240978.html,商社汇城品,巴南鱼洞新市街80号,售罄,住宅,"学校,医院,商场,公园",None,None,17,"['1室', '2室']",30.88-72.26
https://cq.fang.anjuke.com/loupan/252226.html,葛洲坝微客公馆,沙坪坝大学城东路(盛德路路口),售罄,公寓,"轨交房,大型超市,学校,品牌开发商",均价7100/元/㎡,None,35,['2室'],52.36
https://cq.fang.anjuke.com/loupan/389601.html,渝开发格莱美城,沙坪坝西永赖家桥轻轨站旁,售罄,住宅,"游乐园,山景,公园,综合体",None,None,44,"['1室', '2室']",53-72.25
https://cq.fang.anjuke.com/loupan/238435.html,南城山水,巴南界石内环高速（南环立交界石出口80米处）,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",47-102
https://cq.fang.anjuke.com/loupan/238921.html,融汇温泉城,沙坪坝三峡广场清溪路171号(重师南门对面),售罄,住宅,"大型超市,学校,医院,商场",None,None,1,"['1室', '2室', '3室']",33-116
https://cq.fang.anjuke.com/loupan/239492.html,宗申动力城,巴南李家沱巴南渝南大道130号(重庆国际高尔夫俱乐...,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",52.36-101.59
https://cq.fang.anjuke.com/loupan/239135.html,东方剑桥,沙坪坝大学城中路17、19号（大学城重大东门旁）,售罄,住宅,"大型超市,刚需房,学校,医院",None,None,None,"['1室', '2室', '3室', '4室']",44.86-114.44
https://cq.fang.anjuke.com/loupan/239198.html,锦上花格外,巴南鱼洞107转盘（交通银行旁）,售罄,住宅,,None,None,None,"['1室', '2室']",41.64-87.06
https://cq.fang.anjuke.com/loupan/249066.html,隆鑫花漾汇,沙坪坝大学城西永大道58号,售罄,住宅,"刚需房,学校,商场,飘窗",None,None,4,"['1室', '2室']",31.89-64.3
https://cq.fang.anjuke.com/loupan/238396.html,宸琪天和苑,巴南鱼洞新市街(鱼洞老区府),售罄,住宅,,None,None,None,"['1室', '2室', '3室']",34.45-118.42
https://cq.fang.anjuke.com/loupan/247884.html,银茂江尚怡景,巴南龙洲湾龙洲大道106号,售罄,住宅,"学校,医院,商场,双卫",None,None,None,"['1室', '2室']",56.45-87.09
https://cq.fang.anjuke.com/loupan/238645.html,美丽时光,沙坪坝大学城熙街1路（中央公园西边）,售罄,住宅,"大型超市,学校,医院,商场",None,None,None,"['1室', '2室']",26-62
https://cq.fang.anjuke.com/loupan/239511.html,保利小泉别墅,巴南南泉小泉90号(小泉宾馆内),售罄,住宅,,None,None,None,[],83337
https://cq.fang.anjuke.com/loupan/238609.html,康田漫城,沙坪坝大学城西永组团分区U8-10-1/02地块（重庆科技...,售罄,住宅,,None,None,2,"['1室', '2室', '3室']",27-96
https://cq.fang.anjuke.com/loupan/413729.html,典雅上上层,巴南鱼洞巴南云锦路2号（轻轨2、3号线鱼洞总站...,售罄,办公楼,"医院,运动健身,银行,菜市场",None,None,None,[],220000
https://cq.fang.anjuke.com/loupan/251625.html,贝蒙天地锦墅,沙坪坝大学城沙坪坝大学城东 (重庆第三军医大学旁),售罄,别墅,"改善房,人工湖,公园,银行",总价260/万元/套起,None,23,['别墅'],160-227
https://cq.fang.anjuke.com/loupan/245052.html,兆能香颂紫寓,巴南李家沱巴南花溪镇(民主村),售罄,住宅,,None,None,None,[],49044
https://cq.fang.anjuke.com/loupan/275314.html,德凯中央花园,巴南李家沱南川区渝南大道7号（隆化二小斜对面）,售罄,住宅,,None,None,None,[],2200000
https://cq.fang.anjuke.com/loupan/238702.html,华宇金沙时代,沙坪坝沙滨路土湾新生村13号附4号(沙坪坝石门大桥旁...,售罄,住宅,,None,None,None,"['1室', '2室', '3室']",40.58-100.8
https://cq.fang.anjuke.com/loupan/383124.html,新界商街,巴南界石巴南界石镇海棠大道1号（南溪绿郡旁）,售罄,住宅,,None,None,None,[],93384
https://cq.fang.anjuke.com/loupan/239216.html,煌华新纪元,沙坪坝三峡广场步行街中心（沙区法院片区001号）,售罄,住宅,非毛坯,None,None,None,"['1室', '2室']",20.32-54.26
https://cq.fang.anjuke.com/loupan/239520.html,俊峰龙凤云洲,沙坪坝杨公桥104号(杨公桥立交旁),售罄,住宅,,None,None,None,"['2室', '3室']",67.73-94.5
https://cq.fang.anjuke.com/loupan/238580.html,隆鑫天雨方,沙坪坝其他石小路60号(地铁1号线小龙坎出口),售罄,住宅,"改善房,大型超市,学校,医院",None,None,2,"['1室', '2室', '3室']",48.61-102.6
https://cq.fang.anjuke.com/loupan/238538.html,东方绿源,沙坪坝双碑歌乐山镇静石湾358号（森林公园旁）,售罄,住宅,,None,None,None,"['1室', '2室']",40-66
https://cq.fang.anjuke.com/loupan/247573.html,融汇温泉城圣地亚,沙坪坝三峡广场沙坪坝 天杨路,售罄,住宅,,None,None,None,['2室'],58-81.57
https://cq.fang.anjuke.com/loupan/240958.html,龙湖至德路9号,沙坪坝大学城大学城东路，重庆八中与花千树正对面,售罄,住宅,,None,None,None,[],222222
https://cq.fang.anjuke.com/loupan/238955.html,蓝溪谷地格林奇寓,沙坪坝其他红槽房正街99号(天星桥转盘往梨树湾方...,售罄,住宅,,None,None,None,[],580000
https://cq.fang.anjuke.com/loupan/413747.html,康田国际企业港,沙坪坝西永沙坪坝微电子产业园区管委会对面,售罄,办公楼,"品牌开发商,综合体,低总价,投资地产",None,None,None,[],86685
https://cq.fang.anjuke.com/loupan/239398.html,麒麟香山,沙坪坝双碑沙坪坝中梁镇(加油站对面),售罄,住宅,,None,None,None,[],32451
https://cq.fang.anjuke.com/loupan/410451.html,宝嘉江枫美岸悠街,沙坪坝沙滨路沙坪坝沙滨路,售罄,None,,None,None,None,[],203426
